Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bahrain,BHR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,69.75350952,71.179541777,72.605574034,74.03160629099999,75.45763854799999,76.883670805,78.309703062,79.735735319,81.16176757599999,82.58779983299999,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209,84.01383209
Bangladesh,BGD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,29.22723007,29.836437224,30.445644378,31.054851532,31.664058686,32.27326584,32.882472994,33.491680148,34.100887302,34.710094456,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161,35.31930161
Barbados,BRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,99.26808167,99.291273503,99.314465336,99.337657169,99.360849002,99.384040835,99.407232668,99.430424501,99.453616334,99.476808167,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5
Belarus,BLR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.88336945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,BEL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.29842377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,16.48273087,17.31061084846154,18.13849082692308,18.966370805384617,19.79425078384616,20.62213076230769,21.45001074076923,22.27789071923077,23.105770697692307,23.93365067615385,24.761530654615385,25.589410633076923,26.417290611538466,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059,27.24517059
Bermuda,BMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,63.20814896,64.2571251425,65.306101325,66.3550775075,67.40405369,68.4530298725,69.502006055,70.5509822375,71.59995842000001,72.64893460249999,73.697910785,74.7468869675,75.79586315,76.8448393325,77.893815515,78.9427916975,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788,79.99176788
Bosnia and Herzegovina,BIH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.063591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,BWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.58090973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,74.58673096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,VGB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,77.73549652,78.742364501,79.749232482,80.756100463,81.762968444,82.769836425,83.77670440600001,84.783572387,85.790440368,86.797308349,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633,87.80417633
Bulgaria,BGR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,8.830229759,9.1264172790625,9.422604799125,9.7187923191875,10.01497983925,10.3111673593125,10.607354879375,10.9035423994375,11.1997299195,11.4959174395625,11.792104959625,12.0882924796875,12.38447999975,12.6806675198125,12.976855039875002,13.2730425599375,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008,13.56923008
Burundi,BDI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,22.50855064,23.86092965909091,25.213308678181814,26.56568769727273,27.91806671636364,29.270445735454548,30.62282475454545,31.97520377363637,33.32758279272728,34.67996181181819,36.03234083090909,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985,37.38471985
Cabo Verde,CPV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.79685974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,KHM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,41.21620941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,CAN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,18.23616982,19.419881385384617,20.603592950769237,21.78730451615385,22.971016081538465,24.15472764692308,25.33843921230769,26.522150777692307,27.705862343076923,28.88957390846154,30.073285473846155,31.256997039230768,32.44070860461538,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017,33.62442017
Chad,TCD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,91.12840271,91.444676209,91.760949708,92.077223207,92.393496706,92.709770205,93.026043704,93.342317203,93.658590702,93.974864201,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377,94.2911377
China,CHN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,65.50508881,67.04008484250001,68.575080875,70.1100769075,71.64507294,73.1800689725,74.715065005,76.25006103749999,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707,77.78505707
Colombia,COL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,47.91923141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Congo, Dem. Rep.",COD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,59.61912155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,CRI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,92.62904358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cote d'Ivoire,CIV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.13927841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,HRV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.70155334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,97.84664917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curacao,CUW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.36247253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechia,CZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,73.06456757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,ECU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,83.5526886,84.1459474575,84.73920631499999,85.3324651725,85.92572403,86.5189828875,87.112241745,87.7055006025,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946,88.29875946
"Egypt, Arab Rep.",EGY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,38.19675827,38.819481277,39.442204284,40.064927291,40.687650298,41.310373305,41.933096312,42.555819319,43.178542326,43.801265333,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834,44.42398834
El Salvador,SLV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.14315796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
