Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
European Union,EUU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,2.50625152,4.234498702,4.703436138,-0.374516111,-1.261534618,4.231559912,2.050065414,2.880118636,2.759851954,-0.584987524,-1.74277405,0.397808037,1.481896319,2.299680511,2.314330105,5.100618133,2.784163864,4.046321534,3.206323877,3.134508252,1.595738977,1.064342341,-1.221151817,2.392311778,2.635131767,1.767582468,2.502714753,3.326483089,2.853620509,2.44435088,1.835290941,0.696495947,0.689294775,2.452846885,1.335264573,3.03335358,2.696661639,-1.046175228,-3.966702839,1.724613337,1.321301811,-1.185605019,0.106558397,1.777211105,2.490514724,2.503660263,2.468197087,1.786287021,1.594955384,-6.895169292,5.57542315,
Fragile and conflict affected situations,FCS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.891720851,2.620739505,-0.216036393,-1.402776708,4.137566581,6.638039523,3.092562334,4.076933495,1.87350856,1.369331681,1.221619467,-0.778970496,-1.178776689,
High income,HIC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,2.00288966,4.378636917,4.55523158,-3.453274603,-0.592227534,3.864293355,2.528414946,3.836316875,0.630872916,-1.731602541,0.920702255,0.490128349,1.968176433,4.501742749,3.167068719,3.779858084,3.023610855,4.787854994,2.338517217,1.796327176,0.508813886,1.277401451,0.203959395,3.056512205,2.557789158,2.552244642,3.173698794,2.973826349,2.499382727,2.867027287,1.026216981,0.787614264,1.255091619,2.83893358,1.945272615,2.544054517,0.963000822,-2.535418407,-3.582561534,3.351789266,1.37053498,1.322551119,0.859299986,1.949504914,2.10937533,1.079049491,2.246336598,1.608851817,1.209850017,-5.429021696,4.902166095,
IBRD only,IBD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.564086002,2.87845133,-5.484007218,0.600279552,2.28900936,2.326484448,11.67669957,-0.927365273,11.42977451,5.733899878,10.2097581,14.33907111,3.269507073,3.410204625,6.937024633,3.846653405,4.748108581,3.282334125,3.785716148,3.084723261,3.739273535,4.600775794,2.561064468,2.409725319,-3.188899871,5.882798089,
IDA & IBRD total,IBT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.583696999,2.588694344,-5.246756243,0.473053197,1.655691253,2.01619456,10.81893057,-1.023315122,10.82958953,5.439297147,9.697430108,13.43012826,2.919368471,3.170835517,6.444905967,3.503780211,4.304124689,3.052764548,3.639009843,2.892470383,3.727524,4.240331409,2.341080857,2.153999652,-3.359125077,5.301659623,
IDA blend,IDB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.628715635,3.153084673,6.023280959,3.755373811,4.680632319,3.258575622,2.969164144,4.093982538,-0.295047729,1.042306803,
IDA total,IDA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.188991682,4.906007583,2.553953523,4.429481101,7.043707795,5.287195603,6.368347627,6.66782112,8.949481066,8.486789734,10.77955046,11.75296535,4.87284917,3.224117391,7.36254655,4.636086821,6.363067293,3.971735736,4.866727943,2.927494205,3.872837823,5.396050153,3.290785356,3.186351605,-1.428482656,6.092389339,
Latin America & Caribbean,LCN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.004909621,4.181486213,2.235189587,0.896245736,9.948037488,0.680457778,1.561081936,3.961935042,0.51070995,-2.254545715,1.103825001,-0.928301698,-0.841091988,0.084372014,3.016222764,1.613144274,6.484502668,5.345900734,1.654999093,-3.046560609,5.527073449,3.007211944,0.285033054,2.38721025,0.219704765,-0.031758282,-1.370434019,2.20322995,-0.501376013,0.34606709,-7.611832754,4.167241485,
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.159131313,4.027312168,1.880862025,0.743568662,10.13969618,0.322643858,1.355357671,3.902328994,0.296218359,-2.266870534,1.138560389,-0.994930275,-0.896395518,0.052506637,2.971785308,1.306874611,6.737456565,5.278382397,1.683609461,-3.346447355,5.330339489,3.062226671,-0.113708273,2.29095086,0.191384607,-0.296753393,-1.582275466,2.269866544,-0.680428338,0.080926035,-7.516372258,4.030787235,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.090065196,4.679403793,2.725278263,1.171481557,10.11712718,0.64597644,1.43958762,3.971243187,0.494689421,-2.418505431,1.06084568,-1.004694791,-0.945254373,-0.002888761,2.994356962,1.462692846,6.387075025,5.378484994,1.735407786,-3.146339451,5.515844164,3.057710284,0.187435641,2.38355395,0.153663068,-0.150284202,-1.479433805,2.192554121,-0.55088986,0.338663666,-7.565813468,4.121240056,
Least developed countries: UN classification,LDC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841306504,3.334592423,4.343320031,1.90035118,3.599283833,2.331292247,3.47875017,5.725333921,-0.433762439,1.315366896,
Low & middle income,LMY,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.877749815,2.489837769,-5.798652039,0.520693609,1.646835065,2.071689889,11.39178033,-1.13129992,11.16524114,5.401127002,9.989707573,13.6954295,2.759363673,3.325922665,6.689207504,3.549565884,4.407406019,3.126059918,3.675879322,2.834146898,3.814110883,4.244766978,2.281184988,2.064661615,-3.33410089,5.325267962,
Low income,LIC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.701300603,0.328718843,6.177470485,2.897695792,5.848991355,2.652671554,0.885307274,0.897052265,0.254928903,-1.340242353,
Lower middle income,LMC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.344852594,2.753317215,0.203080943,1.759558735,2.453525831,2.21063786,1.562397819,5.646944561,1.881527823,3.282437621,1.78952998,0.84762724,2.445259185,3.787077787,4.661718295,5.075583518,5.742339029,5.52378698,6.27652704,0.490830535,4.649335166,6.758787568,2.296064433,2.318606936,3.106765541,3.17089165,2.916034621,6.568655701,3.939510264,2.727961303,1.850684322,-4.609167164,5.130462804,
Middle East & North Africa,MEA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.437784597,4.302086505,2.290809331,4.813530316,7.100272912,7.205609698,6.305328593,4.392413724,-7.147274126,7.036434471,6.611060993,1.325142977,-0.0754238,-1.147035151,-8.912596041,2.101754233,1.472492056,0.150274754,-0.494165149,-6.828796095,,
Middle East & North Africa (excluding high income),MNA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.655335185,-1.134589784,5.324703907,2.31779983,-0.332383993,3.230152006,2.898944367,7.42054659,7.142475527,2.552794625,1.928442835,4.8402773,4.544205712,8.713979099,1.629290203,-0.377044942,7.497341041,1.684640672,-1.896759674,-0.926680897,-1.998421172,-6.953741666,6.41242081,-1.708363456,-2.898454636,-1.054584587,-3.352623243,5.070311562,
Middle East & North Africa (IDA & IBRD countries),TMN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678072677,-1.112182716,5.350039757,2.343262598,-0.326588834,3.236426778,2.905173033,7.427117371,7.150932383,2.561229758,1.935255032,4.847161597,4.551419516,8.721726256,1.638774438,-0.368751674,7.505042001,1.692171655,-1.889744352,-0.921794821,-1.994909183,-6.950354381,6.417699389,-1.704962026,-2.889259426,-1.045380129,-3.342595721,5.082196956,
Middle income,MIC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.814293476,2.570649153,-5.764044829,0.580457167,1.715710659,2.19120259,11.61129876,-1.008935162,11.33173625,5.545854941,10.1706431,13.94209191,2.912026427,3.452073612,6.836585907,3.699021128,4.627731794,3.269362237,3.749461621,2.946251656,3.916645454,4.403649731,2.444175703,2.238821585,-3.225727464,5.594939846,
North America,NAC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,1.379556528,4.386615855,4.574915819,-4.665574061,-1.142720902,4.044717357,2.812348303,3.838653726,-1.582997957,-2.906695093,3.154285463,-0.142749666,2.268501179,6.951412064,3.294595527,2.430245593,2.779165135,4.698095688,1.283103731,-0.023125165,-1.155714926,1.784302568,0.976608082,3.197802616,2.193501737,2.93869431,4.095401994,4.444320577,3.136694677,2.899565711,0.482440564,0.628509972,1.13603954,3.016396821,1.884583513,2.840202664,-0.428965407,-3.302590807,-2.373404514,3.517996271,1.478587736,2.861639501,0.772912115,2.475449393,2.324978064,0.256564007,2.178919662,2.233525098,1.667742116,-4.662527094,5.279320573,
Not classified,INX,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,1.90864779,4.345890921,4.539245307,-3.348687504,-0.624095414,3.727691968,2.335114926,3.787917763,0.660438472,-1.39514587,1.078703054,0.117858862,1.370473645,4.307373791,3.070253507,3.256579263,2.899495976,4.50372459,2.30385547,1.74738287,0.534822451,1.246462765,0.054068004,3.046580295,2.035314731,2.47191563,3.221641286,2.857101146,2.417165872,2.772221882,0.887791404,0.550451058,0.977476476,2.569013275,1.587976422,2.420921798,0.909772093,-2.817276973,-3.286484111,3.255041138,0.94449566,1.156028674,0.804711651,1.998606277,2.549722291,1.061688508,2.006355522,1.390666093,1.109510283,-5.585236824,4.655732208,
Other small states,OSS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,2.052829657,4.479614706,4.718129834,-3.305723766,-0.410050556,4.019842132,2.666873352,3.98200416,0.746176824,-1.625058471,1.076838636,0.651656857,2.239126126,4.682758972,3.323928107,3.872575222,3.113405324,4.910436973,2.437519874,1.861015975,0.560909939,1.353552636,0.195507886,3.149731053,2.638070059,2.578937812,3.232433363,3.056360129,2.668624339,2.948955858,1.167995089,0.840161062,1.329027844,2.815694336,1.813422197,2.508719084,0.933664421,-2.77410478,-3.197539979,3.440343429,1.11456612,1.290992882,0.889750563,2.028875015,2.589110599,1.191443961,2.21651879,1.595470821,1.257685045,-5.282035855,4.863347062,
Pre-demographic dividend,PRE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,-0.761301844,-2.412687985,5.099419802,-8.569696132,2.863190902,4.544085994,2.444104918,4.689436185,-4.998953093,7.715363012,-2.908875217,-1.018544258,7.602856843,-0.603872453,1.252563078,1.71881249,4.042400804,5.154344417,2.86187164,4.440278369,-2.115440763,2.327230186,5.205450415,2.99637586,2.791773052,7.819781784,0.693622947,4.3718904,0.970183393,-0.34639561,-0.374384612,2.392559996,6.483701813,7.614551282,6.46995462,5.85933175,5.886527855,0.642149861,8.894090856,6.72439107,3.136055319,3.659951614,4.488354611,4.817787743,6.997794622,7.319271563,6.67794279,4.781535386,2.4625884,-6.154707677,8.365855214,
South Asia (IDA & IBRD),TSA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,-0.761301844,-2.412687985,5.099419802,-8.569696132,2.863190902,4.544085994,2.444104918,4.689436185,-4.998953093,7.715363012,-2.908875217,-1.018544258,7.602856843,-0.603872453,1.252563078,1.71881249,4.042400804,5.154344417,2.86187164,4.440278369,-2.115440763,2.327230186,5.205450415,2.99637586,2.791773052,7.819781784,0.693622947,4.3718904,0.970183393,-0.34639561,-0.374384612,2.392559996,6.483701813,7.614551282,6.46995462,5.85933175,5.886527855,0.642149861,8.894090856,6.72439107,3.136055319,3.659951614,4.488354611,4.817787743,6.997794622,7.319271563,6.67794279,4.781535386,2.4625884,-6.154707677,8.365855214,
Sub-Saharan Africa,SSF,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.673888538,3.057105232,-8.341804311,0.425494401,2.327953881,2.413781339,14.82013319,-2.631639143,13.98106537,5.800939362,12.1220658,16.85547936,3.959646755,3.413553804,7.208351192,4.449355304,5.603714336,3.595804555,4.212503738,3.246335333,3.414095305,4.83040858,2.642206612,2.655737027,-2.473116135,6.10974673,
World,WLD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-0.700115531,2.428593179,3.912760446,3.664207578,1.807162792,0.899110764,0.871393498,1.35171598,1.414188541,-0.472033534,0.885309935,0.011390965,3.269030067,1.580479325,1.015474208,2.430666582,0.573835026,1.534987486,2.055884478,0.671133176,2.303724601,0.247513414,4.085306232,2.269759996,3.887583779,3.765973626,-1.379317643,-1.950973774,3.952777937,1.538782432,1.859800484,1.180956899,2.123053825,1.97093608,1.644139995,2.556436994,1.487428152,1.172793511,-4.961173445,4.557003073,
Afghanistan,AFG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.90265136,
Albania,ALB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.138741629,15.66405578,11.9374112,11.05702848,3.644191485,5.569004088,6.441396135,4.336532982,7.769046277,4.250670302,7.155598236,1.481747477,5.927443548,0.79583641,-0.851012497,2.228884809,0.926745968,0.693314927,3.687370459,2.01101311,4.011378423,1.180874203,-3.138502714,13.49017355,
Algeria,DZA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,2.043379267,8.182021539,-5.227490993,9.87511459,-2.265257479,0.096975967,1.518569789,7.702508865,-10.81002223,26.72469961,13.59293343,2.380526117,3.195305064,-1.196221982,0.764654166,-11.79147283,-14.03520386,-7.017823677,0.888329927,-2.199481668,-3.392094244,-2.359460181,-9.378400618,-2.36973408,-2.318503588,-0.350585818,1.472024549,1.730654363,-0.712395851,17.68881182,4.68418103,2.301904255,7.999982197,3.732164483,9.219498022,8.537056538,7.196228105,5.084550423,-4.687838828,14.07171634,1.503581185,8.222639425,-2.407641729,-3.735578139,-5.191182372,3.234653121,1.98403455,-1.329214888,-1.249534697,-5.58431828,5.298526967,
American Samoa,ASM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.90694054,5.808158009,4.392404606,13.85827664,-12.01151839,-17.44026993,16.22872117,10.06695989,14.32616039,6.526888331,8.936588968,3.930835168,-11.94566877,-9.408321136,-7.583511997,1.289550445,9.220288529,-4.710833652,-4.504430832,
Antigua and Barbuda,ATG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,-25.91834586,31.22101639,12.05586251,-2.659504151,-4.518504736,-13.87499958,-1.106033778,13.84021995,12.65934919,3.889462526,3.458213268,-5.915632357,5.480847791,6.118067992,1.898401431,-6.72779224,-2.065652492,-5.759916839,-11.99078215,10.49459891,-1.853591751,6.221059158,19.50192615,10.93109201,4.615928986,-8.43784676,11.29417058,7.571850699,-2.494350122,1.010764518,-4.648073679,4.137313283,-2.958758137,4.653331806,-6.560847338,-6.032652795,-8.726097717,12.12777139,
Armenia,ARM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.20905199,7.796753882,4.551997044,4.249673103,0.305802147,9.554285269,15.8222766,20.65292039,10.99890524,15.57056599,15.41340973,17.74685731,10.04640472,-21.44959839,2.210951351,3.294124685,13.64415743,3.924105517,1.633633099,-1.022437303,-1.026110969,10.89482378,4.698724929,6.354502119,-8.626838781,2.939709612,
Aruba,ABW,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
