Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Pacific island small states,PSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.817503547,,,,,,,,,,4.954038875,,,,,,,,,,3.620304746,3.708344277,,,,,,,,,,,,,,,,,,,,,,,,2.077948383,,,,,,1.941100183,,,,,,,,,,,
Post-demographic dividend,PST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,9.286076388,,,,,,,,,,9.436792619,,,,,,,,,,8.970875676,,,,,8.683759995,,,,,7.023463431,7.038440559,6.73898246,7.76214057,7.742115613,7.488957054,7.280820817,7.087623926,6.920607249,6.778226827,6.515925167,6.409175608,6.341822667,6.213556352,6.15971029,6.067213587,6.019865102,6.023787372,5.942645782,5.917988321,5.86789912,5.793552663,5.8012877,5.734172685,5.680851038,5.481864564,5.454437356,5.501579959,,,,,
Pre-demographic dividend,PRE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.425091279,,,,,,,,,,1.374921598,,,,,,,,,,,,,,,,,,,,1.330733982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.619126746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.506556637,,,,,,,,,,0.582755938,,,,,0.625761085,,,,,0.725844751,0.729492196,,,,0.705953448,,0.702537523,,,,0.717152425,,,,,,,,,0.680968109,0.631453799,0.631351548,0.863399215,,0.43407534,0.519851237,0.486989616,0.435080329,0.461657538,0.528617405,0.620719153,0.544319291,0.50560773,0.536713483,0.598260376,0.52709465,0.588058036,,,,,
South Asia (IDA & IBRD),TSA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.506556637,,,,,,,,,,0.582755938,,,,,0.625761085,,,,,0.725844751,0.729492196,,,,0.705953448,,0.702537523,,,,0.717152425,,,,,,,,,0.680968109,0.631453799,0.631351548,0.863399215,,0.43407534,0.519851237,0.486989616,0.435080329,0.461657538,0.528617405,0.620719153,0.544319291,0.50560773,0.536713483,0.598260376,0.52709465,0.588058036,,,,,
Sub-Saharan Africa,SSF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.403715234,,,,,,,,,,1.362896755,,,,,1.280971707,,,,,,,,,,,,,,,1.211261281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.40254847,,,,,,,,,,1.361800523,,,,,1.280040554,,,,,,,,,,,,,,,1.211261281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.403715234,,,,,,,,,,1.362896755,,,,,1.280971707,,,,,,,,,,,,,,,1.211261281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,1.803388014,,,,,2.08021279,,,,,2.494812318,,,,,3.511787183,3.940926008,3.959122038,4.062146462,3.580560306,3.380432524,3.444297104,3.381420142,3.385127879,3.35939983,3.616055614,3.414554521,3.522200683,3.099983137,3.346924837,2.753283967,2.693934557,2.459637489,2.63103795,2.685114853,2.730061987,2.73045847,2.703249303,2.780190526,2.628540266,2.68215847,2.809037608,2.997002619,3.179031994,3.278847123,3.300944762,3.426331814,3.588711296,,,,,
World,WLD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,3.067741218,,,,,2.39494987,,,,,3.586176186,,,,,4.119834835,,,,,3.63743574,3.4204697,,,,,,,,,2.900103809,2.768852478,2.669518489,2.891210548,,2.631489886,2.67138903,2.67650442,2.653167978,2.607104297,2.620083687,2.68405409,2.778955771,2.816237694,2.767637159,2.693567832,2.725942013,2.881120239,,,,,
Afghanistan,AFG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.170626998,,,,,,,,,,0.199000001,,,,,,,,,,,0.275599986,,,,,,0.309100002,,,0.249799997,,,,,,,,,,0.3,0.39,0.39,0.39,0.39,0.42,0.42,0.42,0.42,0.42,0.43,0.44,0.53,0.53,0.5,0.5,0.5,0.39,,,,,
Albania,ALB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.102675915,,,,,,,,,,,,,,,,,,,,4.271699905,4.187099934,4.160699844,4.086200237,4.138999939,4.138800144,4.069699764,3.970000029,3.935499907,4.132100105,4.02489996,3.998699904,4.013400078,3.831399918,3.017100096,3.190000057,3.140000105,3.049999952,3.049999952,3.029999971,3.26,3.26,3.14,3.07,3.01,3.08,3.12,3.09,,3.01,2.99,2.88,2.88,2.89,,,,,,,,,
Algeria,DZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.187407494,,,,,,,,,,2.842499971,,,,,,,,,,,,,,,,2.488399982,,2.628999949,2.564399958,2.499300003,,,,2.103199959,,,,2.099999905,,,,,,1.7,,,,,,,,,,,1.9,,,,,,,
American Samoa,ASM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.180000067,3,3.089999914,3.200000048,3.200000048,2.589999914,,3.299999952,,2.7,2.6,2.6,,2.5,,,,,,,,,,,,,
Angola,AGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.061461687,,,,,,,,,,2.720999956,,,,,,,,,,,,,,,,,,,,1.291300058,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.706421852,,,,,,,,,,6.53000021,,,,,,,,,,,,,,,,,,,,6.599999905,,,6.104800224,,,3.880000114,,,,,2.6,2.3,2.5,2.4,2.4,2.4,2,1.7,2.2,2.2,,,3.6,3.55,3.61,3.01,2.89,,,,,
Argentina,ARG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.352250576,,,,,,,,,,5.585800171,,,,,,,,,,,,,,,,,,,,4.594299793,,,4.599999905,,,3.289999962,,,,4.1,,,,,4,,,,,4.5,4.39,4.59,4.78,4.84,4.96,4.95,4.99,,,,,
Armenia,ARM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,8.395400047,8.578399658,8.682800293,8.548100471,8.660099983,8.699199677,9.024200439,8.996600151,9.190400124,9.03579998,9.094799995,8.529299736,8.367699623,8.214699745,7.765999794,7.639999867,7.130000114,6.75,6.659999847,6.199999809,6.44,5.03,4.35,4.42,4.44,4.46,4.42,4.07,3.82,3.72,3.73,3.74,4.05,4.06,4.16,4.2,,,,,,,
Aruba,ABW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,11.19999981,11.30000019,11.39999962,11.69999981,11.80000019,11.89999962,11.80000019,11.80000019,11.80000019,11.69999981,11.69999981,11.60000038,11.80000019,11.80000019,12,11.89999962,11.89999962,12.10000038,12.10000038,12.19999981,12.30000019,12.19999981,12.10000038,11.89999962,11.69999981,10.89999962,,10.5,,9.800000191,,9.199999809,8.899999619,8.899999619,8.699999809,8.699999809,8.5,8.300000191,8.199999809,7.900000095,4.04,3.95,3.93,3.97,4,3.9,3.93,,3.82,3.77,3.78,3.79,3.75,3.74,3.79,3.82,3.84,,,,,,
Austria,AUT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,10.80000019,,,,,,,,,,10.80000019,,,,,,,,,,11.19999981,,,,,10.89999962,10.80000019,10.69999981,10.60000038,10.39999962,10.19999981,9.899999619,9.699999809,9.399999619,9.5,9.399999619,9.300000191,9.199999809,9,8.899999619,7.95,7.85,7.81,7.73,7.73,7.69,7.66,7.75,7.69,7.68,7.65,7.68,7.67,7.64,7.58,7.54,7.42,7.37,7.27,,,,
Azerbaijan,AZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,,,,,,,,,,,9.745200157,,,,,9.896800041,9.841099739,9.882100105,9.966300011,10.20440006,10.09920025,10.02089977,10.54279995,10.48750019,10.07059956,10.02000046,9.81000042,9.609999657,9.06000042,8.899999619,8.69,8.51,8.4,8.27,8.24,8.21,7.94,7.93,7.67,7.54,5.06,4.62,4.65,4.69,4.82,,,,,,,,
"Bahamas, The",BHS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.725663662,,,,,,,,,,5.093599796,,,,,,,,,,4.404799938,,,,,,,,,,4,,,3.883899927,,3.6,3.940000057,,,,3.5,3.4,3.400000095,3.4,3.4,,3.2,3.2,3.2,3.2,2.92,2.9,2.86,2.85,2.76,2.83,,2.96,,,,,
Bahrain,BHR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.711409569,,,,,,,,,,4.342899799,,,,,,,,,,3.314399958,,,,,,,,,3.33949995,,,,,,,,2.900000095,,,2.75,2.82,2.86,2.81,2.81,2.81,2.74,2.74,1.97,1.9,1.77,1.7,2.08,2.08,2.03,1.95,1.89,1.74,,,,,
Bangladesh,BGD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,,0.155100003,,,,,,,,,,0.215800002,0.225199997,,,,0.287800014,,,,,0.304199994,0.308099985,,,0.304899991,,,,,0.300000012,,0.3,0.34,,,0.3,,,,,,0.6,,,0.6,0.77,0.79,,,,,,
Barbados,BRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.929779053,,,,,,,,,,10.22159958,,,,,,,,,,8.534700394,,,,,,,,,,8.399999619,,,1.26760006,,7.4,7.559999943,,,,,,,7.3,7.3,6.7,6.6,,7.6,6.8,6.76,,6.34,6.34,5.93,5.9,5.89,5.97,,,,,
